Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Latitude,Longitude,user id,product id,Interaction type,Date,Heure,Month
2512,54,Male,Backpack,Accessories,33,Idaho,M,Cyan,Summer,2.7,No,Store Pickup,No,No,1,PayPal,Quarterly,44.0682,-114.742,2512.0,eb14308d65cec828f3b5ca4aaa568d85,like,2023-11-27,08:00:00,2023-11
2556,24,Male,Pants,Clothing,74,Idaho,M,Gray,Fall,3.5,No,Standard,No,No,23,Credit Card,Weekly,44.0682,-114.742,2556.0,904ce2915b10439acbc6da0eb3423a6a,like,2023-08-01,10:00:00,2023-08
2618,31,Male,Shorts,Clothing,97,Idaho,S,Maroon,Spring,4.8,No,Standard,No,No,29,Bank Transfer,Annually,44.0682,-114.742,2618.0,f4ef59df2c989c753250162554997646,view,2023-11-03,10:00:00,2023-11
2655,23,Female,Coat,Outerwear,70,Idaho,S,Pink,Fall,4.1,No,Next Day Air,No,No,4,PayPal,Annually,44.0682,-114.742,2655.0,e9918aa4dc0ad42c041519d2dad0ce45,like,2023-04-17,10:00:00,2023-04
2702,49,Female,Sweater,Clothing,30,Idaho,L,Silver,Summer,2.8,No,Store Pickup,No,No,18,Bank Transfer,Fortnightly,44.0682,-114.742,2702.0,b92ccf1870664d7433defc3a96949ae7,like,2023-03-06,10:00:00,2023-03
2778,52,Female,Blouse,Clothing,24,Idaho,M,Magenta,Fall,4.8,No,Standard,No,No,28,Credit Card,Every 3 Months,44.0682,-114.742,2778.0,977e0c1d7d7227d180439005e8048208,like,2023-08-18,10:00:00,2023-08
2783,41,Female,Gloves,Accessories,34,Idaho,S,Cyan,Spring,3.8,No,Free Shipping,No,No,30,PayPal,Annually,44.0682,-114.742,2783.0,449359f36f22c66e193302083c016111,purchase,2023-08-23,10:00:00,2023-08
2785,33,Female,Skirt,Clothing,70,Idaho,M,Black,Winter,3.1,No,Express,No,No,12,PayPal,Every 3 Months,44.0682,-114.742,2785.0,fc89c6e4e2d1ff6e34308e632b3a42be,view,2023-08-25,10:00:00,2023-08
2804,46,Female,T-shirt,Clothing,44,Idaho,M,Violet,Winter,3.3,No,Free Shipping,No,No,31,Bank Transfer,Monthly,44.0682,-114.742,2804.0,439c1d5867c9ee69039d152525288a48,like,2023-09-13,10:00:00,2023-09
2816,33,Female,Blouse,Clothing,67,Idaho,L,Black,Fall,3.9,No,Free Shipping,No,No,40,Venmo,Every 3 Months,44.0682,-114.742,2816.0,841e30eee734f1605f7ff5d82cd29362,purchase,2023-09-25,10:00:00,2023-09
2872,46,Female,Shorts,Clothing,43,Idaho,S,Black,Summer,2.7,No,2-Day Shipping,No,No,40,Venmo,Bi-Weekly,44.0682,-114.742,2872.0,eeb573b210c72a44eeffb23e038616f3,like,2023-01-12,08:00:00,2023-01
2979,53,Female,Shorts,Clothing,56,Idaho,S,Cyan,Spring,3.9,No,Free Shipping,No,No,49,Bank Transfer,Fortnightly,44.0682,-114.742,2979.0,069a19ea9ea2826682c74eceff242e59,purchase,2023-11-29,08:00:00,2023-11
2998,41,Female,Sweater,Clothing,40,Idaho,S,Yellow,Spring,2.7,No,Next Day Air,No,No,14,Venmo,Every 3 Months,44.0682,-114.742,2998.0,136c0aff3ab56bd3d138775fe90ef970,view,2023-12-18,08:00:00,2023-12
67,31,Male,Blouse,Clothing,94,Pennsylvania,S,Magenta,Winter,4.7,Yes,2-Day Shipping,Yes,Yes,3,Venmo,Every 3 Months,40.5908,-77.2098,67.0,ca1066833c4acdb86c6f8d1e151d651e,like,2023-12-15,08:00:00,2023-12
130,24,Male,Dress,Clothing,67,Pennsylvania,XL,Olive,Summer,4.2,Yes,2-Day Shipping,Yes,Yes,49,PayPal,Bi-Weekly,40.5908,-77.2098,130.0,a6be2cb936c19bd031e72e8256003ab5,like,2023-10-30,08:00:00,2023-10
201,25,Male,Dress,Clothing,61,Pennsylvania,S,Teal,Summer,3.3,Yes,Next Day Air,Yes,Yes,29,Venmo,Monthly,40.5908,-77.2098,201.0,8a099a7dd34305e8428ab48fca3fad79,like,2023-07-01,10:00:00,2023-07
249,47,Male,Belt,Accessories,100,Pennsylvania,M,Blue,Winter,4.8,Yes,Express,Yes,Yes,33,PayPal,Weekly,40.5908,-77.2098,249.0,7edbff77b5a1963eafd07e27ce66f5f3,view,2023-02-24,10:00:00,2023-02
300,25,Male,Sneakers,Footwear,80,Pennsylvania,M,Maroon,Summer,3.2,Yes,Next Day Air,Yes,Yes,28,PayPal,Fortnightly,40.5908,-77.2098,300.0,fbb3dd5666d96d6f33dc05e8ef36c966,like,2023-04-16,10:00:00,2023-04
302,46,Male,Skirt,Clothing,95,Pennsylvania,M,Green,Spring,3.8,Yes,Standard,Yes,Yes,25,Credit Card,Every 3 Months,40.5908,-77.2098,302.0,e8ca697a9f4d83302063339fcd7ad253,like,2023-04-18,10:00:00,2023-04
340,40,Male,Shorts,Clothing,33,Pennsylvania,M,Teal,Spring,3.8,Yes,2-Day Shipping,Yes,Yes,21,Credit Card,Every 3 Months,40.5908,-77.2098,340.0,b69d5e6261edae26ffcbfb933d0c7770,like,2023-05-26,10:00:00,2023-05
355,58,Male,Jewelry,Accessories,76,Pennsylvania,S,Olive,Fall,3.0,Yes,Free Shipping,Yes,Yes,42,Venmo,Weekly,40.5908,-77.2098,355.0,a041fc6f48b723642eb89da08f501da2,view,2023-10-06,10:00:00,2023-10
373,24,Male,Sweater,Clothing,85,Pennsylvania,L,Orange,Summer,3.7,Yes,Standard,Yes,Yes,7,Debit Card,Weekly,40.5908,-77.2098,373.0,99f0ee11c5bbf19ea9d73d0073979854,view,2023-06-28,10:00:00,2023-06
525,59,Male,Shirt,Clothing,39,Pennsylvania,M,Gold,Summer,4.8,Yes,Free Shipping,Yes,Yes,44,PayPal,Annually,40.5908,-77.2098,525.0,9082da93038be5d10eba70564f6d30bd,like,2023-11-25,08:00:00,2023-11
614,61,Male,Coat,Outerwear,51,Pennsylvania,L,Lavender,Fall,2.6,Yes,Standard,Yes,Yes,46,Cash,Bi-Weekly,40.5908,-77.2098,614.0,5bef396827c8a7d0b2e1d0bdd698002b,purchase,2023-05-11,08:00:00,2023-05
617,29,Male,Gloves,Accessories,72,Pennsylvania,L,Teal,Spring,4.6,Yes,Free Shipping,Yes,Yes,38,Credit Card,Every 3 Months,40.5908,-77.2098,617.0,ce8029f5d8f4a4e0f99ae6187fae74b5,purchase,2023-08-11,08:00:00,2023-08
657,42,Male,Jeans,Clothing,23,Pennsylvania,M,Beige,Summer,3.9,Yes,Standard,Yes,Yes,6,PayPal,Quarterly,40.5908,-77.2098,657.0,df51712fc6d683d5af6630975898ed2b,like,2023-12-18,08:00:00,2023-12
690,19,Male,Hoodie,Clothing,91,Pennsylvania,M,Orange,Summer,4.7,Yes,Express,Yes,Yes,35,Credit Card,Every 3 Months,40.5908,-77.2098,690.0,21c508ae798e06a19964145d278a48d7,view,2023-10-10,08:00:00,2023-10
768,27,Male,Coat,Outerwear,77,Pennsylvania,M,Brown,Fall,2.5,Yes,Next Day Air,Yes,Yes,11,Cash,Annually,40.5908,-77.2098,768.0,cecf18d17ddbb4783cb2fb70a0c4206e,like,2023-12-27,08:00:00,2023-12
844,65,Male,Hoodie,Clothing,80,Pennsylvania,S,Beige,Summer,3.2,Yes,Express,Yes,Yes,6,PayPal,Weekly,40.5908,-77.2098,844.0,5bd7f6269757f25f811ddfaac9306226,view,2023-12-13,08:00:00,2023-12
884,28,Male,Sneakers,Footwear,37,Pennsylvania,S,Gold,Fall,4.3,Yes,Free Shipping,Yes,Yes,30,Bank Transfer,Monthly,40.5908,-77.2098,884.0,08250dcbada4cd9dd72368b174c6d0b4,purchase,2023-10-19,08:00:00,2023-10
892,20,Male,Skirt,Clothing,26,Pennsylvania,S,Lavender,Summer,3.9,Yes,Store Pickup,Yes,Yes,24,PayPal,Every 3 Months,40.5908,-77.2098,892.0,d44f0932eaa1f522b73583b625b04459,like,2023-10-27,08:00:00,2023-10
947,46,Male,Coat,Outerwear,24,Pennsylvania,XL,Blue,Spring,2.8,Yes,Next Day Air,Yes,Yes,4,PayPal,Quarterly,40.5908,-77.2098,947.0,fc4480d52c4b444b5325aca80de1152c,like,2023-12-21,08:00:00,2023-12
962,62,Male,Boots,Footwear,72,Pennsylvania,L,Olive,Fall,3.7,Yes,Next Day Air,Yes,Yes,37,Debit Card,Quarterly,40.5908,-77.2098,962.0,64a23649bd8bfc3a220823ec8c73a2c5,purchase,2023-03-01,10:00:00,2023-03
1025,28,Male,T-shirt,Clothing,66,Pennsylvania,M,Purple,Summer,3.5,Yes,Free Shipping,Yes,Yes,18,Venmo,Quarterly,40.5908,-77.2098,1025.0,3ad156ac25814c3bc2d93a97b26f6016,purchase,2023-11-20,08:00:00,2023-11
1068,18,Male,Dress,Clothing,43,Pennsylvania,S,Peach,Summer,2.7,No,2-Day Shipping,Yes,Yes,22,PayPal,Quarterly,40.5908,-77.2098,1068.0,bea92ea80210e2517da3fec1eba83a73,like,2023-11-20,08:00:00,2023-11
1072,61,Male,Hat,Accessories,81,Pennsylvania,M,Beige,Summer,2.6,No,Express,Yes,Yes,46,Credit Card,Monthly,40.5908,-77.2098,1072.0,34da842b4d1d375e3aff25741858a804,purchase,2023-11-24,08:00:00,2023-11
1081,65,Male,Scarf,Accessories,59,Pennsylvania,L,Blue,Fall,3.8,No,Express,Yes,Yes,22,Cash,Every 3 Months,40.5908,-77.2098,1081.0,0e770be3b5077f89842e7f983413efe9,like,2023-03-12,08:00:00,2023-03
1121,22,Male,Sneakers,Footwear,84,Pennsylvania,M,Magenta,Winter,4.0,No,Next Day Air,Yes,Yes,40,Debit Card,Monthly,40.5908,-77.2098,1121.0,219aba9cb81e16e01cb8fe79796f716b,purchase,2023-10-01,10:00:00,2023-10
1210,41,Male,Pants,Clothing,62,Pennsylvania,M,Blue,Winter,3.8,No,Next Day Air,Yes,Yes,16,Bank Transfer,Monthly,40.5908,-77.2098,1210.0,1dce29c33da5d46d6fb44b0eeb044e19,like,2023-12-23,08:00:00,2023-12
1213,32,Male,Shoes,Footwear,74,Pennsylvania,M,Yellow,Summer,2.5,No,Free Shipping,Yes,Yes,18,Credit Card,Weekly,40.5908,-77.2098,1213.0,1b7785ccb574c7e6d799ff9508e99bab,like,2023-12-26,08:00:00,2023-12
1219,55,Male,Boots,Footwear,79,Pennsylvania,M,Cyan,Spring,3.1,No,Store Pickup,Yes,Yes,43,Cash,Every 3 Months,40.5908,-77.2098,1219.0,2d7cc8ee10d743ba863c43652745def1,like,2022-12-30,10:00:00,2022-12
1232,66,Male,Socks,Clothing,79,Pennsylvania,M,Gold,Spring,4.0,No,2-Day Shipping,Yes,Yes,43,Credit Card,Fortnightly,40.5908,-77.2098,1232.0,09094cff281b46956b46479047c62796,purchase,2023-12-01,10:00:00,2023-12
1422,68,Male,Dress,Clothing,100,Pennsylvania,S,Gold,Spring,3.0,No,Standard,Yes,Yes,24,Bank Transfer,Fortnightly,40.5908,-77.2098,1422.0,c10dfe90f1de7c722f89c89ea8473c36,view,2023-11-19,08:00:00,2023-11
1458,58,Male,Shirt,Clothing,57,Pennsylvania,S,Gray,Spring,4.7,No,Express,Yes,Yes,47,Venmo,Fortnightly,40.5908,-77.2098,1458.0,6f06d7a13bb01741ac54d0e6cd98696f,view,2023-12-25,08:00:00,2023-12
1461,70,Male,Boots,Footwear,85,Pennsylvania,L,Violet,Fall,4.6,No,Standard,Yes,Yes,33,Venmo,Bi-Weekly,40.5908,-77.2098,1461.0,60b84f908ed6683121586adb1db1dc59,purchase,2023-12-28,08:00:00,2023-12
1508,66,Male,Dress,Clothing,86,Pennsylvania,S,Maroon,Winter,3.7,No,2-Day Shipping,Yes,Yes,7,Venmo,Annually,40.5908,-77.2098,1508.0,f46efb904f563ef4177d0394b034738d,view,2023-10-18,08:00:00,2023-10
1759,27,Male,Hat,Accessories,56,Pennsylvania,M,Silver,Winter,4.3,No,Free Shipping,No,No,17,Venmo,Bi-Weekly,40.5908,-77.2098,1759.0,817b7e0e707f885b41ee96e1e2edc8f2,view,2023-07-03,10:00:00,2023-07
1853,41,Male,Sweater,Clothing,80,Pennsylvania,XL,Violet,Winter,3.8,No,Store Pickup,No,No,32,Cash,Weekly,40.5908,-77.2098,1853.0,2144315a823e47df748abef74f8d68dc,view,2023-09-06,10:00:00,2023-09
1878,69,Male,Gloves,Accessories,62,Pennsylvania,L,Pink,Fall,3.6,No,Express,No,No,3,Credit Card,Annually,40.5908,-77.2098,1878.0,be7f9980640110b6630b77e1165e18f4,like,2023-04-07,10:00:00,2023-04
1972,54,Male,Hat,Accessories,29,Pennsylvania,XL,Indigo,Spring,3.4,No,Next Day Air,No,No,1,Venmo,Monthly,40.5908,-77.2098,1972.0,adea4e09f2ff778f506ab2056bfefaf1,purchase,2022-12-31,10:00:00,2022-12
2021,41,Male,Sweater,Clothing,23,Pennsylvania,M,Beige,Winter,4.8,No,Next Day Air,No,No,26,Cash,Quarterly,40.5908,-77.2098,2021.0,903f63a97a34ca99f954e47a87ec7064,view,2023-03-11,08:00:00,2023-03
2192,26,Male,Blouse,Clothing,69,Pennsylvania,S,Maroon,Summer,3.8,No,Next Day Air,No,No,46,Cash,Bi-Weekly,40.5908,-77.2098,2192.0,fb808a17bf58461e941e06ffff629874,view,2023-04-21,10:00:00,2023-04
2198,33,Male,Boots,Footwear,88,Pennsylvania,M,Indigo,Summer,3.7,No,2-Day Shipping,No,No,40,Venmo,Monthly,40.5908,-77.2098,2198.0,b94fd0e931bacfc9eb3efabfc5ffeec9,view,2023-04-27,10:00:00,2023-04
2301,18,Male,Coat,Outerwear,88,Pennsylvania,XL,Lavender,Summer,4.4,No,2-Day Shipping,No,No,38,Credit Card,Monthly,40.5908,-77.2098,2301.0,41348831910e03bbe9db8d453ce4151f,like,2023-08-08,10:00:00,2023-08
2360,19,Male,Scarf,Accessories,81,Pennsylvania,S,Gold,Spring,3.3,No,2-Day Shipping,No,No,44,Bank Transfer,Every 3 Months,40.5908,-77.2098,2360.0,6eb28a3d7a4c930114773e0d5a5b752c,view,2023-10-15,08:00:00,2023-10
2364,60,Male,Socks,Clothing,79,Pennsylvania,XL,Pink,Winter,4.2,No,Express,No,No,38,Cash,Bi-Weekly,40.5908,-77.2098,2364.0,827ad363dd2da7575e5d9d892cfcd3ef,view,2023-10-19,08:00:00,2023-10
2381,41,Male,Scarf,Accessories,66,Pennsylvania,M,Black,Fall,2.5,No,Next Day Air,No,No,36,PayPal,Fortnightly,40.5908,-77.2098,2381.0,a1900f02822a809a83d5bbbac1468867,view,2023-05-11,08:00:00,2023-05
2414,69,Male,Shorts,Clothing,95,Pennsylvania,XL,Violet,Fall,2.7,No,2-Day Shipping,No,No,30,Bank Transfer,Weekly,40.5908,-77.2098,2414.0,a9994028650ea601f0e88c499d475c7c,like,2023-08-12,08:00:00,2023-08
2534,66,Male,Jewelry,Accessories,46,Pennsylvania,S,Blue,Summer,3.1,No,Standard,No,No,49,Cash,Bi-Weekly,40.5908,-77.2098,2534.0,f37bb403c88cd5e0fd4f50a89cee6f6b,purchase,2023-12-19,08:00:00,2023-12
2671,30,Female,Sunglasses,Accessories,44,Pennsylvania,M,Yellow,Fall,4.7,No,Express,No,No,26,Bank Transfer,Bi-Weekly,40.5908,-77.2098,2671.0,d1761317b097fd113780c5ce27c19c23,like,2023-03-05,10:00:00,2023-03
2741,19,Female,Sunglasses,Accessories,70,Pennsylvania,M,Lavender,Summer,4.9,No,Free Shipping,No,No,34,Bank Transfer,Fortnightly,40.5908,-77.2098,2741.0,df47c5885f2965278be94a864ac218b8,like,2023-12-07,10:00:00,2023-12
2773,18,Female,Backpack,Accessories,94,Pennsylvania,L,Blue,Spring,3.5,No,Store Pickup,No,No,10,Bank Transfer,Every 3 Months,40.5908,-77.2098,2773.0,0027503a50a4f83becb24bf43b2cafcc,purchase,2023-08-13,10:00:00,2023-08
2779,70,Female,Belt,Accessories,57,Pennsylvania,L,Yellow,Spring,3.2,No,Standard,No,No,24,Credit Card,Bi-Weekly,40.5908,-77.2098,2779.0,1f4c14b30feee36166422627ffac4b76,like,2023-08-19,10:00:00,2023-08
2854,37,Female,Hat,Accessories,48,Pennsylvania,M,Magenta,Winter,3.2,No,Next Day Air,No,No,9,PayPal,Weekly,40.5908,-77.2098,2854.0,00e6dc05d1a4f0f74763afb437aecca0,view,2023-11-13,08:00:00,2023-11
2915,45,Female,Sweater,Clothing,72,Pennsylvania,M,Yellow,Fall,3.8,No,Express,No,No,1,Debit Card,Bi-Weekly,40.5908,-77.2098,2915.0,e5dc6c1585057ad127949189370e4506,view,2023-11-01,10:00:00,2023-11
68,45,Male,Coat,Outerwear,33,Connecticut,L,Gray,Winter,4.4,Yes,Store Pickup,Yes,Yes,49,Debit Card,Monthly,41.6032,-73.0877,68.0,88f6235d5f16bcaf83a9fd886bfdd565,view,2023-12-16,08:00:00,2023-12
159,25,Male,Shirt,Clothing,73,Connecticut,XL,Teal,Fall,4.1,Yes,Standard,Yes,Yes,50,Bank Transfer,Monthly,41.6032,-73.0877,159.0,698082240a32748151cc4ae387ad68bf,like,2023-11-28,08:00:00,2023-11
294,69,Male,Handbag,Accessories,39,Connecticut,M,White,Spring,2.7,Yes,Express,Yes,Yes,33,PayPal,Annually,41.6032,-73.0877,294.0,892cac2d4cd163b5a93bf10620269b6e,purchase,2023-10-04,10:00:00,2023-10
416,67,Male,Coat,Outerwear,31,Connecticut,M,Lavender,Winter,2.6,Yes,Express,Yes,Yes,40,Bank Transfer,Monthly,41.6032,-73.0877,416.0,5d2cd71320b430ffc298dff178670639,view,2023-10-08,10:00:00,2023-10
451,25,Male,Boots,Footwear,21,Connecticut,L,Beige,Summer,2.7,Yes,Store Pickup,Yes,Yes,19,Credit Card,Monthly,41.6032,-73.0877,451.0,fc9698fb20c8cfbd2d1fb4ed51c8e7f7,purchase,2023-09-14,10:00:00,2023-09
477,21,Male,Scarf,Accessories,90,Connecticut,M,Magenta,Spring,3.5,Yes,Free Shipping,Yes,Yes,2,Debit Card,Fortnightly,41.6032,-73.0877,477.0,563ae1d1b23568590c037dcf2a4cf920,view,2023-11-10,08:00:00,2023-11
483,41,Male,Belt,Accessories,42,Connecticut,M,Yellow,Winter,2.5,Yes,2-Day Shipping,Yes,Yes,11,Venmo,Annually,41.6032,-73.0877,483.0,d67a78fdd5dfd3b059c72c32b6177194,view,2023-10-14,08:00:00,2023-10
542,52,Male,Jacket,Outerwear,27,Connecticut,L,Gray,Fall,2.8,Yes,Next Day Air,Yes,Yes,45,Cash,Bi-Weekly,41.6032,-73.0877,542.0,4dd0765795a35d8f6250da5d56dce607,purchase,2023-12-12,08:00:00,2023-12
677,28,Male,Pants,Clothing,60,Connecticut,M,Peach,Winter,2.9,Yes,2-Day Shipping,Yes,Yes,38,Venmo,Bi-Weekly,41.6032,-73.0877,677.0,a1829996fafee6780511930213f123d9,like,2023-05-01,10:00:00,2023-05
700,50,Male,Handbag,Accessories,46,Connecticut,M,Charcoal,Fall,2.6,Yes,2-Day Shipping,Yes,Yes,5,PayPal,Weekly,41.6032,-73.0877,700.0,158bb4a18484611b05b0476aa403faee,view,2023-10-20,08:00:00,2023-10
704,63,Male,Dress,Clothing,87,Connecticut,L,Pink,Summer,3.0,Yes,Standard,Yes,Yes,21,Venmo,Weekly,41.6032,-73.0877,704.0,102a785d22d5a5431d76b1835b85cc31,view,2023-10-24,08:00:00,2023-10
804,32,Male,Shorts,Clothing,38,Connecticut,L,Silver,Winter,2.8,Yes,Express,Yes,Yes,30,Venmo,Every 3 Months,41.6032,-73.0877,804.0,4c972f9d7df35c7c3c2fb3ef9f69b678,like,2023-03-11,08:00:00,2023-03
806,41,Male,Dress,Clothing,30,Connecticut,L,White,Summer,3.7,Yes,Next Day Air,Yes,Yes,40,Debit Card,Monthly,41.6032,-73.0877,806.0,8286d7fb2639ff6e0d94f3a90ee64b0f,purchase,2023-05-11,08:00:00,2023-05
851,68,Male,Shoes,Footwear,20,Connecticut,L,Turquoise,Winter,2.6,Yes,Store Pickup,Yes,Yes,13,Venmo,Monthly,41.6032,-73.0877,851.0,7ebd78cc299d48673cbe4d5d38233f3c,view,2023-12-20,08:00:00,2023-12
987,54,Male,Scarf,Accessories,96,Connecticut,S,Peach,Spring,4.5,Yes,Store Pickup,Yes,Yes,36,Bank Transfer,Monthly,41.6032,-73.0877,987.0,0ef60aa154167d22d302f38e4a1b860a,like,2023-10-13,08:00:00,2023-10
999,51,Male,Shoes,Footwear,90,Connecticut,M,White,Spring,3.8,Yes,Next Day Air,Yes,Yes,48,Bank Transfer,Bi-Weekly,41.6032,-73.0877,999.0,fc1ae7fea6e8caedf6b2dcd6180388eb,view,2023-10-25,08:00:00,2023-10
1091,38,Male,Scarf,Accessories,58,Connecticut,M,Violet,Spring,4.2,No,Store Pickup,Yes,Yes,27,Cash,Fortnightly,41.6032,-73.0877,1091.0,1c1977b4a3f4343076e695dae47b1391,view,2023-12-13,08:00:00,2023-12
1095,25,Male,Jewelry,Accessories,40,Connecticut,M,Black,Winter,4.8,No,Next Day Air,Yes,Yes,25,Cash,Quarterly,41.6032,-73.0877,1095.0,c50e4dcaa630e86777ee4bf1b90c8080,view,2023-12-17,08:00:00,2023-12
1134,36,Male,Shoes,Footwear,36,Connecticut,XL,Magenta,Winter,4.1,No,2-Day Shipping,Yes,Yes,29,Cash,Weekly,41.6032,-73.0877,1134.0,44d89a4bf8c5fc15cb4b8de6d90acce3,view,2023-01-23,10:00:00,2023-01
1153,62,Male,Handbag,Accessories,49,Connecticut,M,Gold,Fall,4.0,No,Standard,Yes,Yes,8,PayPal,Every 3 Months,41.6032,-73.0877,1153.0,c40065844511c768fb4fd41c28b85cfa,like,2023-10-27,08:00:00,2023-10
1167,48,Male,Dress,Clothing,48,Connecticut,S,Lavender,Winter,3.7,No,Store Pickup,Yes,Yes,22,Venmo,Fortnightly,41.6032,-73.0877,1167.0,4b332e5a834bfd74a114609c2e55203e,like,2023-10-11,08:00:00,2023-10
1201,27,Male,Coat,Outerwear,22,Connecticut,XL,Black,Winter,4.4,No,Store Pickup,Yes,Yes,7,PayPal,Weekly,41.6032,-73.0877,1201.0,4726b4930257f32b23fb5d65b153e181,purchase,2023-12-14,08:00:00,2023-12
1262,20,Male,Shirt,Clothing,29,Connecticut,L,Maroon,Summer,2.8,No,Next Day Air,Yes,Yes,2,Credit Card,Fortnightly,41.6032,-73.0877,1262.0,7b0e42cf9bfc3f1c8c4bfdaeb695df9c,like,2023-11-02,10:00:00,2023-11
1319,52,Male,Shorts,Clothing,93,Connecticut,M,Maroon,Spring,2.7,No,Express,Yes,Yes,19,Credit Card,Bi-Weekly,41.6032,-73.0877,1319.0,cc90e06f388dbedd2dc07d05c69e5169,like,2023-11-25,08:00:00,2023-11
1425,66,Male,Jacket,Outerwear,23,Connecticut,S,Indigo,Fall,3.5,No,Standard,Yes,Yes,34,Bank Transfer,Every 3 Months,41.6032,-73.0877,1425.0,150ced6ad7df97eb7a4abdad3439b6d1,like,2023-11-22,08:00:00,2023-11
1606,70,Male,Belt,Accessories,46,Connecticut,M,Lavender,Winter,3.4,No,Next Day Air,Yes,Yes,15,Credit Card,Bi-Weekly,41.6032,-73.0877,1606.0,3597c8114248f290d828f8fd9dd80fe2,view,2023-01-22,10:00:00,2023-01
1692,64,Male,Shoes,Footwear,61,Connecticut,L,Blue,Summer,3.5,No,Next Day Air,No,No,4,Cash,Annually,41.6032,-73.0877,1692.0,9ba775b5bb0d7d2f021a2aab9d59718b,view,2022-12-30,10:00:00,2022-12
1717,69,Male,Blouse,Clothing,47,Connecticut,M,Cyan,Winter,4.7,No,Standard,No,No,30,Cash,Every 3 Months,41.6032,-73.0877,1717.0,0000fe97fd6c7705b08b7f4c7c5312ce,purchase,2023-01-24,10:00:00,2023-01
1823,66,Male,Shirt,Clothing,85,Connecticut,S,Cyan,Summer,4.4,No,Standard,No,No,4,Cash,Annually,41.6032,-73.0877,1823.0,cd46eda787cc62aa78e51b006ccb5eb1,view,2023-10-05,10:00:00,2023-10
1864,25,Male,Sandals,Footwear,21,Connecticut,L,Orange,Spring,4.3,No,2-Day Shipping,No,No,39,Debit Card,Monthly,41.6032,-73.0877,1864.0,60fcd8fa4ffe467915a4b384681143cb,purchase,2023-06-20,10:00:00,2023-06
1917,26,Male,Hoodie,Clothing,50,Connecticut,S,Beige,Winter,3.0,No,Next Day Air,No,No,3,Debit Card,Bi-Weekly,41.6032,-73.0877,1917.0,dc8903a0d52b282ad38bf05ba1387aa4,view,2023-08-11,08:00:00,2023-08
1921,51,Male,Blouse,Clothing,84,Connecticut,M,Purple,Spring,2.8,No,Standard,No,No,40,Cash,Every 3 Months,41.6032,-73.0877,1921.0,16fb09faded2528baa06d924a5f050bf,like,2023-12-11,08:00:00,2023-12
1949,54,Male,T-shirt,Clothing,37,Connecticut,L,Brown,Winter,3.1,No,Next Day Air,No,No,39,PayPal,Bi-Weekly,41.6032,-73.0877,1949.0,b5b78ab35ed15a4cdefecd0983687dd3,like,2023-10-12,08:00:00,2023-10
1952,33,Male,Gloves,Accessories,53,Connecticut,L,Gold,Summer,2.7,No,Next Day Air,No,No,32,Bank Transfer,Bi-Weekly,41.6032,-73.0877,1952.0,f9bb3a4a8a985e85039a9f0348c7ff92,view,2023-12-13,08:00:00,2023-12
1991,32,Male,Backpack,Accessories,95,Connecticut,L,White,Spring,3.4,No,2-Day Shipping,No,No,15,PayPal,Annually,41.6032,-73.0877,1991.0,ef154836f0061df9295a65b8ab235786,view,2023-01-19,10:00:00,2023-01
1998,42,Male,Backpack,Accessories,25,Connecticut,M,Purple,Fall,4.7,No,Express,No,No,10,Debit Card,Bi-Weekly,41.6032,-73.0877,1998.0,491ca5b2eb12adcdae7e15757036a406,purchase,2023-11-10,08:00:00,2023-11
2048,58,Male,Jewelry,Accessories,82,Connecticut,M,Silver,Summer,3.1,No,Store Pickup,No,No,32,Cash,Annually,41.6032,-73.0877,2048.0,b36fbcd7cf05fd233600f4d7088e55d9,view,2023-11-30,08:00:00,2023-11
2146,38,Male,Skirt,Clothing,73,Connecticut,S,White,Winter,4.8,No,Standard,No,No,32,PayPal,Annually,41.6032,-73.0877,2146.0,0f044ec2b6879a9f43dc1e12ffc2c3ea,purchase,2023-06-03,10:00:00,2023-06
2169,23,Male,Handbag,Accessories,74,Connecticut,M,Beige,Spring,4.1,No,Next Day Air,No,No,32,Cash,Quarterly,41.6032,-73.0877,2169.0,57c935cc1950713f08f1b3ae20d5302e,like,2023-03-29,10:00:00,2023-03
2181,41,Male,Coat,Outerwear,37,Connecticut,M,Yellow,Summer,4.1,No,Store Pickup,No,No,43,Cash,Quarterly,41.6032,-73.0877,2181.0,be8ac5147258d7c430fb126ac0e7e165,purchase,2023-10-04,10:00:00,2023-10
2296,50,Male,Hat,Accessories,22,Connecticut,L,Beige,Spring,2.9,No,2-Day Shipping,No,No,45,PayPal,Quarterly,41.6032,-73.0877,2296.0,71fbffe789221731734673e7df3664f1,purchase,2023-03-08,10:00:00,2023-03
2310,70,Male,Dress,Clothing,95,Connecticut,S,Gold,Fall,5.0,No,2-Day Shipping,No,No,3,Bank Transfer,Quarterly,41.6032,-73.0877,2310.0,bbc3270712cb8b6e070fa6a0bc5ece73,like,2023-08-17,10:00:00,2023-08
2323,39,Male,Coat,Outerwear,84,Connecticut,S,Lavender,Spring,4.5,No,Store Pickup,No,No,21,Venmo,Fortnightly,41.6032,-73.0877,2323.0,6639f9dbb45ed5f5f7375dc710a0e7f2,like,2023-08-30,10:00:00,2023-08
