Customer ID,Age,Gender,Item Purchased,product_category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,product id,Interaction type,Date,Heure,Month,Product Name,customer_category,Selling Price,Model Number,Image,Product Url,Is Amazon Seller,Sub Category,Shipping Weight (lbs),Length,Width,Height
2796,33,Female,Scarf,Accessories,35,Nebraska,M,Magenta,Winter,3.4,No,Store Pickup,No,No,49,PayPal,Annually,ce51aa119e3f5e1b6295b1118810eec2,view,2023-05-09,10:00:00,2023-05,"Wild Republic Red Panda Plush, Stuffed Animal, Plush Toy, Kids Gifts, Zoo, 15""",Toys & Games,21.03,21644,https://images-na.ssl-images-amazon.com/images/I/41L-WroL7mL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Wild-Republic-Panda-Stuffed-Animal/dp/B07R81VKXT,Y,Stuffed Animals & Plush Toys,11.0,15.0,6.0,5.0
2797,55,Female,Jacket,Outerwear,73,Oklahoma,M,Red,Winter,3.8,No,Store Pickup,No,No,21,Cash,Annually,b6f59490183540bcf99cec1e3181f0d6,like,2023-06-09,10:00:00,2023-06,Disney Tinker Bell Pink Flip Flop Key Ring,Unknown,7.35,23488,https://images-na.ssl-images-amazon.com/images/I/41CD1Kzsx8L.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Disney-Tinker-Bell-Pink-Flip/dp/B0046PXQMY,Y,Unknown,0.32,1.0,0.2,3.5
2800,23,Female,T-shirt,Clothing,89,Maine,L,Pink,Spring,3.9,No,Free Shipping,No,No,9,Bank Transfer,Every 3 Months,75f02d7fb0b0f1f9eda10afe8106209c,view,2023-09-09,10:00:00,2023-09,Triumph USA Triumph LED Backyard Darts with Caddy,Toys & Games,34.88,35-7285-2,4 x 4 x 4 inches  3 pounds,Unknown,Unknown,Blasters & Foam Play,3.0,4.0,4.0,4.0
2802,64,Female,Shirt,Clothing,56,New Mexico,M,Indigo,Winter,2.6,No,Express,No,No,30,PayPal,Annually,9d844c2919ac93a0fd893df08e1f1ea2,view,2023-11-09,10:00:00,2023-11,REALBUG Honey Bee Paperweight (1.8x1.1x0.8),Toys & Games,12.94,PW103,https://images-na.ssl-images-amazon.com/images/I/41c4grhpalL.jpg|https://images-na.ssl-images-amazon.com/images/I/31rwHMOa9LL.jpg|https://images-na.ssl-images-amazon.com/images/I/31fQptaACRL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/REALBUG-Honey-Bee-Paperweight-1-8x1-1x0-8/dp/B0072B5J06,Y,Novelty & Gag Toys,1.6,1.8,1.1,0.8
2804,46,Female,T-shirt,Clothing,44,Idaho,M,Violet,Winter,3.3,No,Free Shipping,No,No,31,Bank Transfer,Monthly,439c1d5867c9ee69039d152525288a48,like,2023-09-13,10:00:00,2023-09,"LEGO Technic Liebherr R 9800 Excavator 42100 Building Kit, New 2019 (4,108 Pieces)",Toys & Games,434.95,6251567,https://images-na.ssl-images-amazon.com/images/I/51XDUSNCCzL.jpg|https://images-na.ssl-images-amazon.com/images/I/51xbchNAvGL.jpg|https://images-na.ssl-images-amazon.com/images/I/61ZeoOZKw1L.jpg|https://images-na.ssl-images-amazon.com/images/I/51rJP-DHo9L.jpg|https://images-na.ssl-images-amazon.com/images/I/51uxRbwyv0L.jpg|https://images-na.ssl-images-amazon.com/images/I/41pTfC6SF-L.jpg|https://images-na.ssl-images-amazon.com/images/I/51fh31D1aJL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/LEGO-Technic-Liebherr-Excavator-Building/dp/B07Q2WMBY7,Y,Building Sets,14.42,22.9,18.9,6.7
2805,65,Female,Hoodie,Clothing,76,South Carolina,M,Cyan,Spring,2.8,No,Standard,No,No,48,Bank Transfer,Every 3 Months,8ec020cf3a8c732378cb6ae0ba17c349,purchase,2023-09-14,10:00:00,2023-09,"Disney Star Wars, ""Being Chewbacca"" Youth Fleece Soft Throw Blanket with Sleeves, 48"" x 48"", Multi Color",Home & Kitchen,32.99,1DSW023000005RET,https://images-na.ssl-images-amazon.com/images/I/41h5xW8RiLL.jpg|https://images-na.ssl-images-amazon.com/images/I/51t17jjdR9L.jpg|https://images-na.ssl-images-amazon.com/images/I/31swCsi8q4L.jpg|https://images-na.ssl-images-amazon.com/images/I/41vwqpevayL.jpg|https://images-na.ssl-images-amazon.com/images/I/4165cZ6WaDL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Disneys-Star-Wars-Chewbacca-Blanket/dp/B011C5K9OI,Y,Throws,12.8,48.0,0.2,48.0
2806,18,Female,Sunglasses,Accessories,97,Nevada,S,Black,Fall,4.3,No,Standard,No,No,48,Cash,Quarterly,88ea1baa294283526e838357de9dd110,view,2023-09-15,10:00:00,2023-09,Marvel Spider-Man Titan Hero Series Villains Carnage Figure,Unknown,15.08,B9707,https://images-na.ssl-images-amazon.com/images/I/41ZQLBjjo-L.jpg|https://images-na.ssl-images-amazon.com/images/I/51c-YfAag3L.jpg|https://images-na.ssl-images-amazon.com/images/I/41ZlB4m62zL.jpg|https://images-na.ssl-images-amazon.com/images/I/51cgB9SjLdL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Marvel-Spider-Man-Villains-Carnage-Figure/dp/B01ISY5ITC,Y,Unknown,8.8,2.0,4.0,12.0
2808,56,Female,Hoodie,Clothing,100,Maryland,M,Charcoal,Spring,4.4,No,2-Day Shipping,No,No,10,Debit Card,Fortnightly,1cfee950b15eefd8d07908567048390a,purchase,2023-09-17,10:00:00,2023-09,"DC Super Hero Girls Batgirl 6"" Action Figure",Toys & Games,8.65,DMM35,https://images-na.ssl-images-amazon.com/images/I/31QLl72ZzSL.jpg|https://images-na.ssl-images-amazon.com/images/I/31BHL%2BnyrlL.jpg|https://images-na.ssl-images-amazon.com/images/I/31vtZJGckgL.jpg|https://images-na.ssl-images-amazon.com/images/I/51hlShwSQCL.jpg|https://images-na.ssl-images-amazon.com/images/I/51kFa%2B-GIkL.jpg|https://images-na.ssl-images-amazon.com/images/I/51uGfe15SRL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Super-Girls-Batgirl-Action-Figure/dp/B01AWGZRD6,Y,Action Figures,4.0,6.4,2.0,8.0
2809,49,Female,Skirt,Clothing,62,Tennessee,M,Beige,Spring,3.9,No,Free Shipping,No,No,45,PayPal,Every 3 Months,9f79fdd3d95a659db9cf2dbb0ed59952,purchase,2023-09-18,10:00:00,2023-09,Premium Heavy Weight Assorted Cutlery | Marine Blue | Pack of 24 | Party Supply,Health & Household,3.99,8003.22,https://images-na.ssl-images-amazon.com/images/I/51yAuCDOP4L.jpg|https://images-na.ssl-images-amazon.com/images/I/411BetuWzjL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Premium-Weight-Assorted-Cutlery-Marine/dp/B00BFX5M0Y,Y,"Disposable Plates, Bowls & Cutlery",1.6,4.8,0.8,10.5
2810,66,Female,Shorts,Clothing,98,Arkansas,XL,Teal,Summer,3.0,No,Standard,No,No,27,Debit Card,Quarterly,1e89a59b37c64d0245be4b8411652be1,purchase,2023-09-19,10:00:00,2023-09,Doc McStuffins Toy Hospital Care Cart,Toys & Games,48.99,92095,https://images-na.ssl-images-amazon.com/images/I/419F5-g%2B2bL.jpg|https://images-na.ssl-images-amazon.com/images/I/410g0klMglL.jpg|https://images-na.ssl-images-amazon.com/images/I/51yGBbXqlGL.jpg|https://images-na.ssl-images-amazon.com/images/I/51TrkikI4YL.jpg|https://images-na.ssl-images-amazon.com/images/I/51s0F3eTKnL.jpg|https://images-na.ssl-images-amazon.com/images/I/61As5LJ90QL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Doc-McStuffins-Hospital-Care-Cart/dp/B01DB17HA0,Y,Pretend Play,6.79,11.0,18.2,14.7
2813,66,Female,Hoodie,Clothing,91,North Dakota,XL,Magenta,Fall,3.8,No,Store Pickup,No,No,1,Credit Card,Every 3 Months,9a6d831e0470cc3abfcc5815ef6bd7c3,view,2023-09-22,10:00:00,2023-09,"Crocodile Creek Kids Backyard Friends Flip Straw Girls Tritan Eco Drinking Bottle, Teal, 7""",Baby Products,11.85,1041-4,https://images-na.ssl-images-amazon.com/images/I/31ZSXvotomL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Crocodile-Creek-Backyard-Friends-Drinking/dp/B06XPLKM2R,Y,Bottles,3.84,3.8,2.8,6.8
2815,31,Female,T-shirt,Clothing,32,Minnesota,L,Gold,Winter,3.6,No,Standard,No,No,14,Bank Transfer,Monthly,a82ef8272e4c19ea9f63e918fa89c215,like,2023-09-24,10:00:00,2023-09,"Melissa & Doug Pug Dog (Lifelike Stuffed Animal, Great Gift for Girls and Boys - Best for 3, 4, 5 Year Olds and Up)",Toys & Games,26.99,2125,https://images-na.ssl-images-amazon.com/images/I/41bTvXSsdiL.jpg|https://images-na.ssl-images-amazon.com/images/I/41PKvuPiZXL.jpg|https://images-na.ssl-images-amazon.com/images/I/41bTvXSsdiL.jpg|https://images-na.ssl-images-amazon.com/images/I/512oXme0H-L.jpg|https://images-na.ssl-images-amazon.com/images/I/519VyuXOt7L.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Melissa-Doug-Pug-Dog-Lifelike/dp/B0007WJ1OW,Y,Stuffed Animals & Teddy Bears,1.95,17.1,12.1,7.4
2816,33,Female,Blouse,Clothing,67,Idaho,L,Black,Fall,3.9,No,Free Shipping,No,No,40,Venmo,Every 3 Months,841e30eee734f1605f7ff5d82cd29362,purchase,2023-09-25,10:00:00,2023-09,Wreck It Ralph 2 Disney's Ralph Breaks The Internet Talking Vanellope Toy,Unknown,24.97,45557368869,https://images-na.ssl-images-amazon.com/images/I/41TeybROuDL.jpg|https://images-na.ssl-images-amazon.com/images/I/41TblCd1ckL.jpg|https://images-na.ssl-images-amazon.com/images/I/418mWeJzgUL.jpg|https://images-na.ssl-images-amazon.com/images/I/41rAvuWxDrL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Disneys-Ralph-Internet-Talking-Vanellope/dp/B07FHBBMMG,Y,Unknown,1.25,4.0,5.0,10.5
2817,43,Female,Skirt,Clothing,28,Maryland,M,Black,Spring,3.5,No,Free Shipping,No,No,45,Venmo,Weekly,ec71cef1ba89df2ac52e4bbe23c93fcd,view,2023-09-26,10:00:00,2023-09,"School Smart Vinyl Art Smock Apron, 22 x 16 Inches, Red",Toys & Games,7.99,86520,https://images-na.ssl-images-amazon.com/images/I/41f7MBxvVIL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/School-Smart-Vinyl-Smock-Inches/dp/B0042SWNHO,Y,Aprons & Smocks,6.4,8.2,6.0,0.5
2818,25,Female,Backpack,Accessories,65,South Carolina,XL,Yellow,Winter,3.4,No,Standard,No,No,6,Venmo,Weekly,42b0dbb733eb635cfa49f8cfa0856fb4,like,2023-09-27,10:00:00,2023-09,"amscan ""PJ Masks Mega Mix Value Pack Favors, Party Favor",Toys & Games,15.95,398287,https://images-na.ssl-images-amazon.com/images/I/61OOo%2BqlrJL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Mega-Mix-Val-Pck-Masks/dp/B072HSV41G,Y,Party Favors,8.8,11.3,8.3,1.0
2821,26,Female,Backpack,Accessories,89,Vermont,L,Yellow,Summer,3.9,No,Free Shipping,No,No,5,Cash,Bi-Weekly,65b7222cc82aed538c08eff6175edc50,purchase,2023-11-10,08:00:00,2023-11,SwimWays Sea Squirts Swim Trainer Life Jacket - Blue Shark,Toys & Games,20.57,11261-181,https://images-na.ssl-images-amazon.com/images/I/41go5qCNr9L.jpg|https://images-na.ssl-images-amazon.com/images/I/41b%2BkHHQ4pL.jpg|https://images-na.ssl-images-amazon.com/images/I/51%2BjWr6TJhL.jpg|https://images-na.ssl-images-amazon.com/images/I/317aP7wgaiL.jpg|https://images-na.ssl-images-amazon.com/images/I/51eSQv77wLL.jpg|https://images-na.ssl-images-amazon.com/images/I/51XcSbMT1DL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/SwimWays-Swim-Trainer-Blue-Shark/dp/B075VLY4C1,Y,Pools & Water Toys,9.9,8.0,20.0,4.5
2822,35,Female,Shoes,Footwear,72,Georgia,L,Olive,Summer,4.5,No,Standard,No,No,37,Venmo,Monthly,f97e47935c0dd72089c5714a3786cfea,view,2023-12-10,08:00:00,2023-12,Star Wars: Age of Rebellion Beginner Game,Toys & Games,22.49,SWA01,https://images-na.ssl-images-amazon.com/images/I/51WCCVgnW9L.jpg|https://images-na.ssl-images-amazon.com/images/I/6145COBk8RL.jpg|https://images-na.ssl-images-amazon.com/images/I/51ws9c5ufyL.jpg|https://images-na.ssl-images-amazon.com/images/I/517AxE4nPXL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Star-Wars-Rebellion-Beginner-Game/dp/1616618787,Y,Card Games,1.55,11.2,8.8,2.0
2823,61,Female,Skirt,Clothing,37,New Jersey,S,Brown,Fall,4.1,No,Standard,No,No,33,PayPal,Quarterly,2af863c7afc9152bfc806b2c4267b67e,like,2023-10-13,08:00:00,2023-10,Funko Pop! Rides: Ice Cube in Impala,Unknown,32.99,46708,https://images-na.ssl-images-amazon.com/images/I/41cuctvs2HL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Funko-Pop-Rides-Cube-Impala/dp/B07X8XRTGY,Y,Unknown,8.0,3.0,3.0,4.0
2824,26,Female,Dress,Clothing,63,Utah,M,Olive,Summer,4.5,No,Standard,No,No,47,Debit Card,Bi-Weekly,cc8edb4a29058244d23ab8dbe3223855,view,2023-10-14,08:00:00,2023-10,Barbie Babysitters Inc. Diaper Baby Story Pack,Toys & Games,5.95,FHY80,https://images-na.ssl-images-amazon.com/images/I/51HO-Xbl13L.jpg|https://images-na.ssl-images-amazon.com/images/I/51%2BxfaRK97L.jpg|https://images-na.ssl-images-amazon.com/images/I/41oU20koT2L.jpg|https://images-na.ssl-images-amazon.com/images/I/411jnUV82oL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Barbie-Babysitters-Inc-Diaper-Story/dp/B0756L6F24,Y,Playsets,0.8,1.5,3.5,4.5
2825,39,Female,Hat,Accessories,90,Utah,M,Purple,Fall,4.0,No,Free Shipping,No,No,49,Debit Card,Quarterly,515211a913048aac655f4b794e671373,like,2023-10-15,08:00:00,2023-10,Conan - Book of Skelos,Toys & Games,21.18,MUH050389,https://images-na.ssl-images-amazon.com/images/I/51CqMKpjOjL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Conan-Book-Skelos-Modiphius-Entertainment/dp/1912200031,Y,Games & Accessories,1.5,8.7,0.5,11.2
2826,69,Female,Handbag,Accessories,62,North Carolina,M,Yellow,Winter,4.3,No,2-Day Shipping,No,No,28,Bank Transfer,Annually,fa49e0255d710f9729e14fb18339f05c,like,2023-10-16,08:00:00,2023-10,amscan Christmas Red Snowflake Fling Bin | Party Supply,Toys & Games,9.26,130109,https://images-na.ssl-images-amazon.com/images/I/51r3%2BMtXEML.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Amscan-Christmas-Snowflake-Fling-Supply/dp/B01KK13HNU,Y,Party Supplies,6.4,17.5,10.2,1.5
2827,32,Female,Handbag,Accessories,43,Florida,L,Brown,Fall,3.6,No,Express,No,No,23,Venmo,Annually,e304b8f98eefd928901182feb1d1d3d6,purchase,2023-10-17,08:00:00,2023-10,Marvel Groot PVC Bank,Toys & Games,19.99,69009,https://images-na.ssl-images-amazon.com/images/I/31bXwJn8CQL.jpg|https://images-na.ssl-images-amazon.com/images/I/31g1%2BJBOvmL.jpg|https://images-na.ssl-images-amazon.com/images/I/31W-zfreW1L.jpg|https://images-na.ssl-images-amazon.com/images/I/31kyv3fLVkL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Marvel-69009-Groot-PVC-Bank/dp/B07Z4GVLCG,Y,Novelty & Gag Toys,13.0,5.5,5.8,9.8
2828,20,Female,Blouse,Clothing,96,Wisconsin,M,Magenta,Fall,3.1,No,Next Day Air,No,No,11,Bank Transfer,Bi-Weekly,8f21b6c62369d46f49232bcdf5e9aa6f,view,2023-10-18,08:00:00,2023-10,Funko Marvel Captain America Pop Vinyl Figure,Toys & Games,9.99,FUN2224,https://images-na.ssl-images-amazon.com/images/I/51hxZOnRjaL.jpg|https://images-na.ssl-images-amazon.com/images/I/519x7auzhGL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Funko-Marvel-Captain-America-Figure/dp/B004R7NOOQ,Y,Collectible Toys,6.4,6.0,6.0,8.0
2829,25,Female,Scarf,Accessories,83,Tennessee,L,Lavender,Fall,2.6,No,Standard,No,No,33,PayPal,Quarterly,9d09617623815458e82e9956d8a2681d,like,2023-10-19,08:00:00,2023-10,"Waboba Water Bouncing Zag Ball, Multicolor",Toys & Games,6.27,151C02_A,https://images-na.ssl-images-amazon.com/images/I/51A7DLUOsrL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Waboba-Water-Bouncing-Ball-Multicolor/dp/B01N9T46S1,Y,Novelty & Gag Toys,2.4,3.5,3.5,3.5
2830,56,Female,Jewelry,Accessories,67,Arizona,XL,Teal,Fall,3.4,No,Next Day Air,No,No,47,Cash,Weekly,bd6cc37281d8c21ec458b43053e6b7db,purchase,2023-10-20,08:00:00,2023-10,"Amscan Soccer Latex Balloons, Party Decoration",Toys & Games,7.86,110058,https://images-na.ssl-images-amazon.com/images/I/41ZwX%2BTRpYL.jpg|https://images-na.ssl-images-amazon.com/images/I/51Eut45768L.jpg|https://images-na.ssl-images-amazon.com/images/I/51OlsZJfw5L.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Soccer-Birthday-Balloons-Decoration-Amscan/dp/B01BHFY4DU,Y,Balloons,0.8,6.5,4.7,0.3
2831,63,Female,Skirt,Clothing,90,Oregon,L,Cyan,Spring,2.9,No,Store Pickup,No,No,13,Venmo,Every 3 Months,8e0342e3ca136553d1c6d7a1456b7b0e,purchase,2023-10-21,08:00:00,2023-10,"REVELL USA, LLC 854489 Plastic Model KIT, 70 Pontiac Firebird",Toys & Games,24.95,854489,https://images-na.ssl-images-amazon.com/images/I/41i%2BamogFsL.jpg|https://images-na.ssl-images-amazon.com/images/I/51yCObtWRiL.jpg|https://images-na.ssl-images-amazon.com/images/I/318Odke6N9L.jpg|https://images-na.ssl-images-amazon.com/images/I/41LgISlNLjL.jpg|https://images-na.ssl-images-amazon.com/images/I/41672S-53JL.jpg|https://images-na.ssl-images-amazon.com/images/I/51EQ-3o5ujL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/REVELL-USA-LLC-854489-Firebird/dp/B07TTF5HLB,Y,Model Kits,12.6,9.4,6.6,4.4
2832,34,Female,Hoodie,Clothing,53,Virginia,L,Pink,Winter,5.0,No,Express,No,No,4,Credit Card,Weekly,40537e75df74cfe1ed97e5cc57005e79,view,2023-10-22,08:00:00,2023-10,Rhode Island Novelty 2 Inch Multi-Color Pattern Rubber Duck (12 Piece),Toys & Games,8.37,RN RDPATTE,https://images-na.ssl-images-amazon.com/images/I/41IjqSz67KL.jpg|https://images-na.ssl-images-amazon.com/images/I/41MjtncjR7L.jpg|https://images-na.ssl-images-amazon.com/images/I/41tx1UT5yEL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Rhode-Island-Novelty-Multi-Color-Pattern/dp/B00NGNYCP2,Y,Bath Toys,7.2,7.0,6.0,2.0
2833,29,Female,Scarf,Accessories,37,Maryland,M,Magenta,Summer,4.6,No,Standard,No,No,40,PayPal,Quarterly,fe5dc68b020379163a731b0b81556e54,like,2023-10-23,08:00:00,2023-10,"Aurora World 7.5"" Fantasma, Black, Orange, Pink, Silver",Toys & Games,14.27,15692,https://images-na.ssl-images-amazon.com/images/I/51A5TQYCzQL.jpg|https://images-na.ssl-images-amazon.com/images/I/513zFE8DPfL.jpg|https://images-na.ssl-images-amazon.com/images/I/31lsDy1C2eL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Aurora-World-Fantasma-Orange-Silver/dp/B07CZC1D77,Y,Stuffed Animals & Teddy Bears,3.2,3.5,9.0,7.5
2834,43,Female,Jeans,Clothing,56,Arkansas,M,Teal,Fall,3.3,No,Free Shipping,No,No,19,Cash,Monthly,6048f7edc0e7a49f2f16f4369bace9ea,view,2023-10-24,08:00:00,2023-10,Springbok Puzzles - Feathered Friends Jigsaw Puzzle - 500 Pieces - Large 18 Inch by 23.5 Inch Puzzle,Toys & Games,12.95,34-01559,https://images-na.ssl-images-amazon.com/images/I/61ctAQVbpYL.jpg|https://images-na.ssl-images-amazon.com/images/I/514kzTP1M%2BL.jpg|https://images-na.ssl-images-amazon.com/images/I/514kzTP1M%2BL.jpg|https://images-na.ssl-images-amazon.com/images/I/51eTlp8nd1L.jpg|https://images-na.ssl-images-amazon.com/images/I/51kGTNu1CmL.jpg|https://images-na.ssl-images-amazon.com/images/I/51UDOwMmdOL.jpg|https://images-na.ssl-images-amazon.com/images/I/61dQuCGTN1L.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Springbok-Puzzles-Feathered-Friends-Jigsaw/dp/B07DLCZZDD,Y,Jigsaw Puzzles,1.3,18.0,23.5,1.0
2836,33,Female,T-shirt,Clothing,84,Vermont,S,Pink,Winter,4.9,No,Free Shipping,No,No,7,Venmo,Annually,2c3d19b55b2a962d55c547873f4f163b,like,2023-10-26,08:00:00,2023-10,"Hot Wheels Star Wars Darth Vader Tie Advanced Vs. Luke Skywalker X-wing Fighter 2-pack, Vehicle",Toys & Games,5.75,FTD46,https://images-na.ssl-images-amazon.com/images/I/51sIuhoMkSL.jpg|https://images-na.ssl-images-amazon.com/images/I/41TI-BF6lJL.jpg|https://images-na.ssl-images-amazon.com/images/I/413aMZ7SAiL.jpg|https://images-na.ssl-images-amazon.com/images/I/41IdwYEnBDL.jpg|https://images-na.ssl-images-amazon.com/images/I/51RxpO2iF8L.jpg|https://images-na.ssl-images-amazon.com/images/I/51icRoAEt5L.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Hot-Wheels-Advanced-Skywalker-Fighter/dp/B074VB1LQJ,Y,Playsets & Vehicles,3.2,1.5,8.0,5.2
2837,51,Female,Pants,Clothing,50,Wyoming,M,Charcoal,Winter,5.0,No,2-Day Shipping,No,No,21,Cash,Bi-Weekly,e71aec2710b6f2435693a5ebf7313381,purchase,2023-10-27,08:00:00,2023-10,Disney Mickey Mouse Advent Calendar (Amazon Exclusive),Unknown,29.99,18921,https://images-na.ssl-images-amazon.com/images/I/51ZFmNHMNDL.jpg|https://images-na.ssl-images-amazon.com/images/I/51SN2GsoykL.jpg|https://images-na.ssl-images-amazon.com/images/I/51cC5r9L5OL.jpg|https://images-na.ssl-images-amazon.com/images/I/41KmyVz6ulL.jpg|https://images-na.ssl-images-amazon.com/images/I/516rfBc7wWL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Disney-Mickey-Mouse-Advent-Calendar/dp/B019TGERF4,Y,Unknown,1.15,14.0,2.5,11.0
2838,65,Female,Shoes,Footwear,88,Alabama,M,Brown,Summer,4.5,No,Express,No,No,44,PayPal,Weekly,55e9d9810dda3312f7c7215b25ead79f,view,2023-10-28,08:00:00,2023-10,Rhode Island Novelty 2.5 Inch Coil Bracelet Keychains Assorted Colors 12-Pack,Toys & Games,5.63,KCSPIRA,https://images-na.ssl-images-amazon.com/images/I/51ku-2w5duL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Rhode-Island-Novelty-Bracelet-Keychains/dp/B00443T6RC,Y,Bracelets,4.8,5.3,3.2,1.2
